date,volume,turnover,open,high,low,close,change,transaction
2021-11-01,134144.926,7765013232,58.1,58.6,57.4,57.6,-0.4,56202
2021-11-02,196610.35,11673227967,58.2,60.2,58.1,59.0,1.4,76873
2021-11-03,93583.437,5559516528,60.0,60.1,59.0,59.2,0.2,33598
2021-11-04,76461.16,4507344911,59.9,59.9,58.5,58.6,-0.6,28923
2021-11-05,187161.521,11248816941,59.6,60.9,59.2,60.4,1.8,70534
2021-11-08,207964.234,12842671899,60.7,62.5,60.5,62.5,2.1,82065
2021-11-09,229917.342,14694502223,63.8,64.9,63.1,63.1,0.6,95041
2021-11-10,128033.517,8093147002,63.4,64.0,62.4,63.1,0.0,51497
2021-11-11,108617.85,6783978515,62.4,62.8,62.1,62.2,-0.9,43548
2021-11-12,108784.766,6874056759,63.3,63.8,62.5,62.6,0.4,41122
2021-11-15,74723.917,4729381259,63.6,63.7,62.8,63.4,0.8,28781
2021-11-16,75321.0,4770945833,63.7,63.7,63.0,63.0,-0.4,27393
2021-11-17,111672.389,7086737039,63.3,64.1,62.7,63.6,0.6,37926
2021-11-18,83090.853,5258199651,63.6,63.9,63.0,63.1,-0.5,26748
2021-11-19,369983.118,24089459415,64.2,66.1,64.0,65.1,2.0,122359
2021-11-22,152277.291,9923646837,65.5,66.0,64.6,64.7,-0.4,48115
2021-11-23,136648.85,8686923047,64.5,64.5,62.9,63.2,-1.5,56573
2021-11-24,93507.208,5874883330,62.7,63.4,62.5,63.1,-0.1,39210
2021-11-25,67823.318,4266325823,63.5,63.5,62.6,63.0,-0.1,30909
2021-11-26,182950.308,11606844458,64.6,64.8,62.5,62.5,-0.5,64150
2021-11-29,111522.499,6914977085,62.0,62.7,60.9,62.4,-0.1,45536
2021-11-30,278039.788,17946671441,64.3,65.2,63.7,63.7,1.3,82636
