date,volume,turnover,open,high,low,close,change,transaction
2021-10-01,143009.127,8996341122,63.4,63.8,62.1,62.6,-1.4,66241
2021-10-04,131588.514,8093505303,63.1,63.3,60.6,60.8,-1.8,57284
2021-10-05,190242.195,11381192173,58.7,61.3,58.0,61.1,0.3,74444
2021-10-06,132290.871,7981282638,61.5,61.7,59.5,59.9,-1.2,55150
2021-10-07,151564.41,9383245619,60.9,62.6,60.8,62.5,2.6,54990
2021-10-08,115288.376,7118690623,62.6,62.6,61.0,61.1,-1.4,46914
2021-10-12,163058.961,9611190175,59.5,59.7,58.5,58.5,-2.6,69923
2021-10-13,232296.933,13263023931,58.3,58.9,56.4,56.4,-2.1,91344
2021-10-14,118944.029,6769333173,57.3,57.6,56.5,56.7,0.3,44650
2021-10-15,213190.852,12642697260,58.2,60.2,58.0,59.1,2.4,84322
2021-10-18,119994.514,7089070979,59.7,59.7,58.4,58.4,-0.7,38856
2021-10-19,103901.458,6168514645,59.1,59.9,58.4,59.6,1.2,34318
2021-10-20,150444.442,8925517466,59.8,60.2,58.3,58.7,-0.9,52440
2021-10-21,131728.583,7673343261,58.1,59.1,57.4,58.0,-0.7,47880
2021-10-22,104075.473,6026342307,58.0,58.5,57.2,58.3,0.3,37433
2021-10-25,122369.701,7162446789,58.0,59.4,57.3,59.4,1.1,43202
2021-10-26,179241.315,10778199684,59.8,60.8,59.4,59.8,0.4,57596
2021-10-27,205673.445,12524106645,60.0,61.9,59.6,61.9,2.1,67910
2021-10-28,274100.496,16557483799,60.7,61.1,59.8,59.8,-2.1,100345
2021-10-29,229397.821,13400573579,59.5,59.5,58.0,58.0,-1.8,98833
