date,volume,turnover,open,high,low,close,change,transaction
2022-02-07,25312.461,3593629562,142.6,142.8,141.2,142.3,0.75,27821
2022-02-08,11521.967,1648442209,143.3,143.5,142.8,142.9,0.6,12271
2022-02-09,8470.497,1211943126,143.5,143.5,142.65,143.4,0.5,10362
2022-02-10,6325.13,912680055,143.9,145.05,143.5,145.05,1.65,9065
2022-02-11,4556.282,659321520,144.7,145.05,144.05,144.95,-0.1,6376
2022-02-14,12907.152,1841179721,143.95,143.95,142.2,142.7,-2.25,23175
2022-02-15,8139.525,1160338475,142.7,143.2,141.95,142.05,-0.65,16664
2022-02-16,6906.308,995478507,143.9,144.45,143.8,144.4,2.35,9252
2022-02-17,5161.916,746195906,144.4,145.0,144.0,144.5,0.1,7328
2022-02-18,4068.622,584581991,143.5,144.15,143.05,144.1,-0.4,5997
2022-02-21,4807.904,689347421,143.45,143.85,142.8,143.8,-0.3,8772
2022-02-22,20814.988,2943619804,142.6,142.65,140.75,141.85,-1.95,42631
2022-02-23,4803.5,681745270,141.85,142.4,141.65,142.25,0.4,8142
2022-02-24,32725.876,4565434642,141.1,141.1,138.3,138.8,-3.45,67346
2022-02-25,24731.645,3424810229,139.05,139.2,137.85,138.5,-0.3,43146
