date,volume,turnover,open,high,low,close,change,transaction
2022-01-03,73703.302,46249716919,619.0,632.0,618.0,631.0,16.0,88508
2022-01-04,90945.643,59188199534,645.0,656.0,644.0,656.0,25.0,106409
2022-01-05,72505.55,47582832784,669.0,669.0,646.0,650.0,-6.0,64712
2022-01-06,57490.736,36817638522,638.0,646.0,636.0,644.0,-6.0,53430
2022-01-07,39847.766,25358237656,643.0,646.0,632.0,634.0,-10.0,44497
2022-01-10,39286.754,25052138297,628.0,645.0,627.0,643.0,9.0,33453
2022-01-11,36186.544,23361588355,646.0,651.0,639.0,651.0,8.0,26849
2022-01-12,40832.298,26762357054,657.0,660.0,650.0,660.0,9.0,39164
2022-01-13,39172.028,25813559647,658.0,662.0,655.0,661.0,1.0,34355
2022-01-14,98768.193,66094477906,673.0,673.0,661.0,672.0,11.0,83211
2022-01-17,63828.552,43615303577,685.0,688.0,678.0,683.0,11.0,61981
2022-01-18,48802.321,32742176854,678.0,681.0,662.0,662.0,-21.0,65357
2022-01-19,44092.247,28859030269,652.0,660.0,651.0,654.0,-8.0,50763
2022-01-20,48996.473,31893527292,650.0,657.0,646.0,651.0,-3.0,39346
2022-01-21,53966.101,34642476570,644.0,646.0,637.0,641.0,-10.0,66088
2022-01-24,48665.203,31412475591,639.0,655.0,637.0,653.0,12.0,36231
2022-01-25,53927.064,34582254327,643.0,645.0,638.0,641.0,-12.0,56698
2022-01-26,33093.553,21089251429,635.0,641.0,635.0,636.0,-5.0,35647
