date,volume,turnover,open,high,low,close,change,transaction
2022-05-03,29502.561,15790689728,538.0,540.0,530.0,531.0,-7.0,48050
2022-05-04,17305.449,9229779558,533.0,537.0,530.0,534.0,3.0,27460
2022-05-05,22540.182,12209716759,543.0,544.0,539.0,542.0,8.0,26904
2022-05-06,34512.038,18241210653,528.0,531.0,526.0,528.0,-14.0,66208
2022-05-09,27309.304,14249571058,523.0,524.0,520.0,520.0,-8.0,82004
2022-05-10,44322.247,22673191861,506.0,519.0,505.0,518.0,-2.0,83371
2022-05-11,28109.896,14662149551,518.0,526.0,518.0,521.0,3.0,40227
2022-05-12,35824.788,18310112210,516.0,518.0,505.0,505.0,-16.0,107513
2022-05-13,30204.773,15412261905,507.0,514.0,506.0,511.0,6.0,37707
2022-05-16,22012.61,11472463517,521.0,524.0,518.0,520.0,9.0,30034
2022-05-17,25812.051,13627135311,521.0,533.0,520.0,530.0,10.0,30826
2022-05-18,33605.299,18075946322,541.0,541.0,534.0,538.0,8.0,34913
2022-05-19,40798.132,21322524192,523.0,527.0,520.0,522.0,-16.0,47232
2022-05-20,26111.163,13784969436,524.0,532.0,523.0,530.0,8.0,21767
2022-05-23,18919.447,10040778291,533.0,534.0,528.0,528.0,-2.0,18775
2022-05-24,19130.619,10036942322,530.0,531.0,520.0,520.0,-8.0,31716
2022-05-25,22460.245,11782306905,522.0,529.0,520.0,524.0,4.0,18352
2022-05-26,31542.825,16336162581,523.0,525.0,513.0,514.0,-10.0,72846
2022-05-27,30113.22,15855257581,524.0,530.0,522.0,530.0,16.0,28711
2022-05-30,36480.411,19757635264,538.0,547.0,537.0,547.0,17.0,42797
2022-05-31,81962.87,45507333341,542.0,560.0,540.0,560.0,13.0,34286
