date,volume,turnover,open,high,low,close,change,transaction
2022-04-01,31247.086,18328227645,585.0,589.0,584.0,589.0,-8.0,53178
2022-04-06,40726.932,23547636944,578.0,580.0,575.0,578.0,-11.0,62822
2022-04-07,47212.937,26881649976,571.0,573.0,566.0,566.0,-12.0,130552
2022-04-08,31406.384,17821660486,567.0,570.0,566.0,567.0,1.0,75778
2022-04-11,41713.758,23401330531,563.0,566.0,558.0,558.0,-9.0,130731
2022-04-12,34799.056,19418030839,554.0,564.0,552.0,557.0,-1.0,69280
2022-04-13,36968.137,21134384849,564.0,576.0,563.0,573.0,16.0,41249
2022-04-14,20224.847,11618596373,577.0,578.0,573.0,573.0,0.0,27442
2022-04-15,33158.93,18667922752,562.0,566.0,561.0,562.0,-11.0,99936
2022-04-18,16579.296,9311198146,559.0,566.0,558.0,561.0,-1.0,31712
2022-04-19,18811.242,10639032272,566.0,569.0,563.0,565.0,4.0,24598
2022-04-20,28240.222,16016967192,570.0,570.0,562.0,570.0,5.0,28615
2022-04-21,21539.083,12221437009,571.0,571.0,565.0,565.0,-5.0,28847
2022-04-22,35567.672,19849449551,558.0,559.0,557.0,558.0,-7.0,81550
2022-04-25,49067.362,26907070565,550.0,552.0,546.0,547.0,-11.0,165619
2022-04-26,39549.934,21628474846,550.0,551.0,544.0,546.0,-1.0,90252
2022-04-27,65034.122,34416315121,530.0,532.0,526.0,526.0,-20.0,217895
2022-04-28,50406.145,26653291522,530.0,532.0,523.0,531.0,5.0,79897
2022-04-29,39960.198,21586196160,547.0,547.0,535.0,538.0,7.0,41498
