date,volume,turnover,open,high,low,close,change,transaction
2020-12-01,38341.265,18719729411,489.5,490.0,483.5,490.0,9.5,24827
2020-12-02,60208.035,29970556095,499.5,500.0,493.5,499.0,9.0,35624
2020-12-03,36919.644,18369786608,499.5,499.5,495.0,497.0,-2.0,25651
2020-12-04,54471.042,27307472890,498.5,505.0,497.5,503.0,6.0,35708
2020-12-07,45493.551,23243392840,512.0,515.0,506.0,514.0,11.0,34767
2020-12-08,41830.257,21673267551,514.0,525.0,509.0,524.0,10.0,35895
2020-12-09,46831.705,24416275048,521.0,524.0,520.0,520.0,-4.0,31749
2020-12-10,43991.133,22516917355,511.0,515.0,510.0,512.0,-8.0,49079
2020-12-11,51296.611,26259941709,517.0,517.0,505.0,516.0,4.0,50929
2020-12-14,30809.747,15703026732,512.0,513.0,508.0,508.0,-8.0,33415
2020-12-15,43059.899,21780400998,507.0,510.0,504.0,504.0,-4.0,43967
2020-12-16,53661.282,27504184031,509.0,515.0,507.0,512.0,8.0,30574
2020-12-17,39285.785,20052530030,515.0,515.0,508.0,508.0,0.0,34785
2020-12-18,40625.502,20690792789,508.0,512.0,507.0,510.0,2.0,20638
2020-12-21,35153.138,18033402498,512.0,517.0,508.0,516.0,6.0,21765
2020-12-22,25632.245,13125205685,512.0,516.0,509.0,509.0,-7.0,25973
2020-12-23,18320.849,9321219765,508.0,511.0,506.0,509.0,0.0,16428
2020-12-24,15218.008,7759366699,511.0,512.0,508.0,510.0,1.0,12743
2020-12-25,12581.145,6449612552,514.0,515.0,510.0,511.0,1.0,14988
2020-12-28,19520.886,10023145125,512.0,515.0,509.0,515.0,4.0,16675
2020-12-29,20226.736,10409159045,515.0,517.0,513.0,515.0,0.0,17187
2020-12-30,46705.107,24306881615,516.0,525.0,514.0,525.0,10.0,33173
2020-12-31,31173.332,16437646054,526.0,530.0,524.0,530.0,5.0,25138
