date,volume,turnover,open,high,low,close,change,transaction
2020-09-01,50129.577,21681382412,430.0,435.0,428.0,435.0,8.5,17137
2020-09-02,42013.407,18268716092,441.0,441.0,430.5,433.0,-2.0,20242
2020-09-03,40683.617,17768951582,439.5,439.5,433.5,436.0,3.0,17810
2020-09-04,51349.911,22051596821,427.0,432.5,427.0,429.0,-7.0,27893
2020-09-07,39854.584,17060627028,428.0,432.5,425.0,426.0,-3.0,20003
2020-09-08,23714.67,10208232440,428.0,433.0,427.5,431.0,5.0,12440
2020-09-09,40727.362,17312991408,425.0,428.0,423.0,427.0,-4.0,21740
2020-09-10,35281.921,15275112115,432.5,435.0,430.5,435.0,8.0,18244
2020-09-11,34893.469,15171902036,435.5,436.5,432.5,436.5,1.5,14647
2020-09-14,39325.833,17282659859,436.0,442.0,435.5,441.0,4.5,19854
2020-09-15,39661.449,17608049536,440.5,447.0,439.5,445.0,4.0,21845
2020-09-16,70608.238,32379722344,460.0,462.0,455.5,458.0,13.0,38172
2020-09-17,44420.506,20006793320,453.0,455.0,446.5,448.5,0.0,26718
2020-09-18,52999.922,23598268654,447.0,449.5,443.0,444.0,-4.5,20849
2020-09-21,40193.92,17842486882,443.5,450.0,440.0,440.0,-4.0,25834
2020-09-22,36842.639,16140184501,440.0,441.0,436.0,437.0,-3.0,22692
2020-09-23,47426.963,20592831368,436.0,438.5,432.0,433.5,-3.5,27828
2020-09-24,82510.381,35076048246,425.5,429.0,423.0,423.0,-10.5,54922
2020-09-25,41263.269,17522224043,427.0,428.0,421.0,424.0,1.0,23290
2020-09-28,34427.479,14758341446,427.0,431.5,424.5,431.5,7.5,19286
2020-09-29,42730.502,18419905574,432.5,435.0,428.0,431.0,-0.5,18647
2020-09-30,28859.204,12496613056,430.5,435.0,430.5,433.0,2.0,14203
